연도,날짜,시간,경기,게임센터,하이라이트,TV,라디오,구장,비고
2021,,<b>18:30</b>,"<span>KIA</span><em><span class=""win"">4</span><span>vs</span><span class=""lose"">1</span></em><span>한화</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210707&gameId=20210707HTHH0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210707&gameId=20210707HTHH0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,MS-T<br />D-CMB,,대전,-
2021,07.08(목),<b>18:30</b>,<span>NC</span><em><span>vs</span></em><span>두산</span>,,,SS-T,,잠실,기타
2021,,<b>18:30</b>,<span>LG</span><em><span>vs</span></em><span>롯데</span>,,,KN-T,KNN-R,사직,우천취소
2021,,<b>18:30</b>,"<span>KT</span><em><span class=""win"">3</span><span>vs</span><span class=""lose"">2</span></em><span>삼성</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210708&gameId=20210708KTSS0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210708&gameId=20210708KTSS0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-2T,T-R,대구,-
2021,,<b>18:30</b>,"<span>SSG</span><em><span class=""win"">9</span><span>vs</span><span class=""lose"">3</span></em><span>키움</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210708&gameId=20210708SKWO0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210708&gameId=20210708SKWO0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-T,,고척,-
2021,,<b>18:30</b>,<span>KIA</span><em><span>vs</span></em><span>한화</span>,,,MS-T<br />D-CMB,,대전,기타
2021,07.09(금),<b>18:30</b>,<span>LG</span><em><span>vs</span></em><span>두산</span>,,,MS-T,,잠실,기타
2021,,<b>18:30</b>,"<span>한화</span><em><span class=""win"">9</span><span>vs</span><span class=""lose"">3</span></em><span>SSG</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210709&gameId=20210709HHSK0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210709&gameId=20210709HHSK0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-T,,문학,-
2021,,<b>18:30</b>,"<span>롯데</span><em><span class=""win"">9</span><span>vs</span><span class=""lose"">5</span></em><span>삼성</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210709&gameId=20210709LTSS0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210709&gameId=20210709LTSS0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,KN-T,T-R<br />KNN-R,대구,-
2021,,<b>18:30</b>,"<span>KT</span><em><span class=""lose"">4</span><span>vs</span><span class=""win"">10</span></em><span>KIA</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210709&gameId=20210709KTHT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210709&gameId=20210709KTHT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-2T<br />G-CMB,,광주,-
2021,,<b>18:30</b>,<span>NC</span><em><span>vs</span></em><span>키움</span>,,,SS-T,,고척,기타
2021,07.10(토),<b>18:00</b>,<span>LG</span><em><span>vs</span></em><span>두산</span>,,,MS-T,,잠실,기타
2021,,<b>18:00</b>,"<span>한화</span><em><span class=""win"">3</span><span>vs</span><span class=""lose"">1</span></em><span>SSG</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210710&gameId=20210710HHSK0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210710&gameId=20210710HHSK0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-T,,문학,-
2021,,<b>18:00</b>,"<span>롯데</span><em><span class=""lose"">2</span><span>vs</span><span class=""win"">3</span></em><span>삼성</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210710&gameId=20210710LTSS0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210710&gameId=20210710LTSS0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,KN-T,T-R<br />KNN-R,대구,-
2021,,<b>18:00</b>,<span>KT</span><em><span>vs</span></em><span>KIA</span>,,,SPO-2T<br />G-CMB,,광주,기타
2021,,<b>18:00</b>,<span>NC</span><em><span>vs</span></em><span>키움</span>,,,SS-T,,고척,기타
2021,07.11(일),<b>17:00</b>,<span>LG</span><em><span>vs</span></em><span>두산</span>,,,MS-T,,잠실,기타
2021,,<b>17:00</b>,"<span>한화</span><em><span class=""lose"">2</span><span>vs</span><span class=""win"">8</span></em><span>SSG</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210711&gameId=20210711HHSK0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210711&gameId=20210711HHSK0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-T,,문학,-
2021,,<b>17:00</b>,"<span>롯데</span><em><span class=""lose"">0</span><span>vs</span><span class=""win"">11</span></em><span>삼성</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210711&gameId=20210711LTSS0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210711&gameId=20210711LTSS0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,KN-T,T-R<br />KNN-R,대구,-
2021,,<b>17:00</b>,"<span>KT</span><em><span class=""lose"">0</span><span>vs</span><span class=""win"">2</span></em><span>KIA</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210711&gameId=20210711KTHT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210711&gameId=20210711KTHT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-2T<br />G-CMB,,광주,-
2021,,<b>17:00</b>,<span>NC</span><em><span>vs</span></em><span>키움</span>,,,SS-T,,고척,기타
2021,07.13(화),<b>18:30</b>,<span>키움</span><em><span>vs</span></em><span>LG</span>,,,,,잠실,기타
2021,,<b>18:30</b>,<span>두산</span><em><span>vs</span></em><span>SSG</span>,,,,,문학,기타
2021,,<b>18:30</b>,<span>한화</span><em><span>vs</span></em><span>롯데</span>,,,,,사직,기타
2021,,<b>18:30</b>,<span>NC</span><em><span>vs</span></em><span>KT</span>,,,,,수원,기타
2021,,<b>18:30</b>,<span>삼성</span><em><span>vs</span></em><span>KIA</span>,,,,,광주,기타
2021,07.14(수),<b>18:30</b>,<span>키움</span><em><span>vs</span></em><span>LG</span>,,,,,잠실,기타
2021,,<b>18:30</b>,<span>두산</span><em><span>vs</span></em><span>SSG</span>,,,,,문학,기타
2021,,<b>18:30</b>,<span>한화</span><em><span>vs</span></em><span>롯데</span>,,,,,사직,기타
2021,,<b>18:30</b>,<span>NC</span><em><span>vs</span></em><span>KT</span>,,,,,수원,기타
2021,,<b>18:30</b>,<span>삼성</span><em><span>vs</span></em><span>KIA</span>,,,,,광주,기타
2021,07.15(목),<b>18:30</b>,<span>키움</span><em><span>vs</span></em><span>LG</span>,,,,,잠실,기타
2021,,<b>18:30</b>,<span>두산</span><em><span>vs</span></em><span>SSG</span>,,,,,문학,기타
2021,,<b>18:30</b>,<span>한화</span><em><span>vs</span></em><span>롯데</span>,,,,,사직,기타
2021,,<b>18:30</b>,<span>NC</span><em><span>vs</span></em><span>KT</span>,,,,,수원,기타
2021,,<b>18:30</b>,<span>삼성</span><em><span>vs</span></em><span>KIA</span>,,,,,광주,기타
2021,07.16(금),<b>18:30</b>,<span>KT</span><em><span>vs</span></em><span>두산</span>,,,,,잠실,기타
2021,,<b>18:30</b>,<span>SSG</span><em><span>vs</span></em><span>롯데</span>,,,,,사직,기타
2021,,<b>18:30</b>,<span>키움</span><em><span>vs</span></em><span>삼성</span>,,,,,대구,기타
2021,,<b>18:30</b>,<span>LG</span><em><span>vs</span></em><span>한화</span>,,,,,대전,기타
2021,,<b>19:00</b>,<span>KIA</span><em><span>vs</span></em><span>NC</span>,,,,,창원,기타
2021,07.17(토),<b>18:00</b>,<span>KT</span><em><span>vs</span></em><span>두산</span>,,,,,잠실,기타
2021,,<b>18:00</b>,<span>SSG</span><em><span>vs</span></em><span>롯데</span>,,,,,사직,기타
2021,,<b>18:00</b>,<span>키움</span><em><span>vs</span></em><span>삼성</span>,,,,,대구,기타
2021,,<b>18:00</b>,<span>KIA</span><em><span>vs</span></em><span>NC</span>,,,,,창원,기타
2021,,<b>18:00</b>,<span>LG</span><em><span>vs</span></em><span>한화</span>,,,,,대전,기타
2021,07.18(일),<b>17:00</b>,<span>KT</span><em><span>vs</span></em><span>두산</span>,,,,,잠실,기타
2021,,<b>17:00</b>,<span>SSG</span><em><span>vs</span></em><span>롯데</span>,,,,,사직,기타
2021,,<b>17:00</b>,<span>키움</span><em><span>vs</span></em><span>삼성</span>,,,,,대구,기타
2021,,<b>17:00</b>,<span>KIA</span><em><span>vs</span></em><span>NC</span>,,,,,창원,기타
2021,,<b>17:00</b>,<span>LG</span><em><span>vs</span></em><span>한화</span>,,,,,대전,기타
2021,08.10(화),<b>18:30</b>,"<span>SSG</span><em><span class=""lose"">0</span><span>vs</span><span class=""win"">4</span></em><span>LG</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210810&gameId=20210810SKLG0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210810&gameId=20210810SKLG0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-T,,잠실,-
2021,,<b>18:30</b>,<span>두산</span><em><span>vs</span></em><span>삼성</span>,,,MS-T,T-R,대구,우천취소
2021,,<b>18:30</b>,"<span>롯데</span><em><span class=""win"">5</span><span>vs</span><span class=""lose"">2</span></em><span>NC</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210810&gameId=20210810LTNC0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210810&gameId=20210810LTNC0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-2T,KNN-R,창원,-
2021,,<b>18:30</b>,"<span>한화</span><em><span class=""lose"">1</span><span>vs</span><span class=""win"">4</span></em><span>KIA</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210810&gameId=20210810HHHT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210810&gameId=20210810HHHT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,KN-T<br />G-CMB,,광주,-
2021,,<b>18:30</b>,"<span>KT</span><em><span class=""lose"">1</span><span>vs</span><span class=""win"">3</span></em><span>키움</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210810&gameId=20210810KTWO0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210810&gameId=20210810KTWO0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SS-T,,고척,-
2021,08.11(수),<b>18:30</b>,"<span>SSG</span><em><span class=""lose"">5</span><span>vs</span><span class=""win"">12</span></em><span>LG</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210811&gameId=20210811SKLG0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210811&gameId=20210811SKLG0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-T,,잠실,-
2021,,<b>18:30</b>,"<span>두산</span><em><span class=""win"">8</span><span>vs</span><span class=""lose"">6</span></em><span>삼성</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210811&gameId=20210811OBSS0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210811&gameId=20210811OBSS0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,MS-T,T-R,대구,-
2021,,<b>18:30</b>,"<span>롯데</span><em><span class=""win"">5</span><span>vs</span><span class=""lose"">4</span></em><span>NC</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210811&gameId=20210811LTNC0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210811&gameId=20210811LTNC0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-2T,KNN-R,창원,-
2021,,<b>18:30</b>,"<span>한화</span><em><span class=""same"">7</span><span>vs</span><span class=""same"">7</span></em><span>KIA</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210811&gameId=20210811HHHT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210811&gameId=20210811HHHT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,KN-T<br />G-CMB,,광주,-
2021,,<b>18:30</b>,"<span>KT</span><em><span class=""lose"">1</span><span>vs</span><span class=""win"">4</span></em><span>키움</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210811&gameId=20210811KTWO0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210811&gameId=20210811KTWO0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SS-T,,고척,-
2021,08.12(목),<b>18:30</b>,<span>SSG</span><em><span>vs</span></em><span>LG</span>,,,SPO-T,,잠실,우천취소
2021,,<b>18:30</b>,"<span>두산</span><em><span class=""lose"">2</span><span>vs</span><span class=""win"">9</span></em><span>삼성</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210812&gameId=20210812OBSS0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210812&gameId=20210812OBSS0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,MS-T,T-R,대구,-
2021,,<b>18:30</b>,"<span>롯데</span><em><span class=""lose"">4</span><span>vs</span><span class=""win"">5</span></em><span>NC</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210812&gameId=20210812LTNC0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210812&gameId=20210812LTNC0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-2T,KNN-R,창원,-
2021,,<b>18:30</b>,<span>한화</span><em><span>vs</span></em><span>KIA</span>,,,KN-T<br />G-CMB,,광주,우천취소
2021,,<b>18:30</b>,"<span>KT</span><em><span class=""lose"">4</span><span>vs</span><span class=""win"">6</span></em><span>키움</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210812&gameId=20210812KTWO0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210812&gameId=20210812KTWO0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SS-T,,고척,-
2021,08.13(금),<b>18:30</b>,"<span>롯데</span><em><span class=""win"">2</span><span>vs</span><span class=""lose"">0</span></em><span>LG</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210813&gameId=20210813LTLG0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210813&gameId=20210813LTLG0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SS-T,KNN-R,잠실,-
2021,,<b>18:30</b>,"<span>KIA</span><em><span class=""win"">8</span><span>vs</span><span class=""lose"">1</span></em><span>SSG</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210813&gameId=20210813HTSK0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210813&gameId=20210813HTSK0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,KN-T,,문학,-
2021,,<b>18:30</b>,"<span>삼성</span><em><span class=""lose"">6</span><span>vs</span><span class=""win"">7</span></em><span>KT</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210813&gameId=20210813SSKT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210813&gameId=20210813SSKT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,MS-T,T-R,수원,-
2021,,<b>18:30</b>,"<span>두산</span><em><span class=""win"">16</span><span>vs</span><span class=""lose"">9</span></em><span>키움</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210813&gameId=20210813OBWO0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210813&gameId=20210813OBWO0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-T,,고척,-
2021,,<b>18:30</b>,"<span>NC</span><em><span class=""win"">5</span><span>vs</span><span class=""lose"">1</span></em><span>한화</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210813&gameId=20210813NCHH0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210813&gameId=20210813NCHH0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-2T<br />D-CMB,,대전,-
2021,08.14(토),<b>18:00</b>,"<span>롯데</span><em><span class=""win"">4</span><span>vs</span><span class=""lose"">3</span></em><span>LG</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210814&gameId=20210814LTLG0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210814&gameId=20210814LTLG0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SS-T,KNN-R,잠실,-
2021,,<b>18:00</b>,"<span>KIA</span><em><span class=""same"">2</span><span>vs</span><span class=""same"">2</span></em><span>SSG</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210814&gameId=20210814HTSK0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210814&gameId=20210814HTSK0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,KN-T,,문학,-
2021,,<b>18:00</b>,"<span>삼성</span><em><span class=""lose"">4</span><span>vs</span><span class=""win"">8</span></em><span>KT</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210814&gameId=20210814SSKT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210814&gameId=20210814SSKT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,MS-T,T-R,수원,-
2021,,<b>18:00</b>,"<span>두산</span><em><span class=""lose"">1</span><span>vs</span><span class=""win"">5</span></em><span>키움</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210814&gameId=20210814OBWO0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20210814&gameId=20210814OBWO0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-T,,고척,-
